O*NET-SOC Code,Title,dv_rating_alpha,dv_rating_beta,dv_rating_gamma,human_rating_alpha,human_rating_beta,human_rating_gamma
51-9012.00,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",0.1142857142857142,0.1428571428571428,0.1714285714285714,0.0,0.0857142857142857,0.1714285714285714
51-9021.00,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",0.1081081081081081,0.1081081081081081,0.1081081081081081,0.0,0.081081081081081,0.1621621621621621
51-9022.00,"Grinding and Polishing Workers, Hand",0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0,0.0357142857142857,0.0714285714285714
51-9023.00,"Mixing and Blending Machine Setters, Operators, and Tenders",0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0555555555555555,0.0833333333333333,0.1111111111111111
51-9031.00,"Cutters and Trimmers, Hand",0.0,0.0,0.0,0.0,0.0,0.0
51-9032.00,"Cutting and Slicing Machine Setters, Operators, and Tenders",0.0454545454545454,0.0681818181818181,0.0909090909090909,0.0,0.0568181818181818,0.1136363636363636
51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",0.075,0.075,0.075,0.025,0.075,0.125
51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",0.16,0.16,0.16,0.0,0.04,0.08
51-9061.00,"Inspectors, Testers, Sorters, Samplers, and Weighers",0.2708333333333333,0.4166666666666666,0.5625,0.0416666666666666,0.1770833333333333,0.3125
51-9071.00,Jewelers and Precious Stone and Metal Workers,0.0714285714285714,0.1785714285714285,0.2857142857142857,0.0357142857142857,0.125,0.2142857142857142
51-9071.06,Gem and Diamond Workers,0.0,0.2321428571428571,0.4642857142857142,0.0,0.1428571428571428,0.2857142857142857
51-9081.00,Dental Laboratory Technicians,0.0,0.0416666666666666,0.0833333333333333,0.0,0.0416666666666666,0.0833333333333333
51-9082.00,Medical Appliance Technicians,0.0689655172413793,0.1379310344827586,0.2068965517241379,0.0689655172413793,0.1034482758620689,0.1379310344827586
51-9083.00,Ophthalmic Laboratory Technicians,0.0,0.09375,0.1875,0.0,0.0625,0.125
51-9111.00,Packaging and Filling Machine Operators and Tenders,0.0,0.0,0.0,0.0,0.075,0.15
51-9123.00,"Painting, Coating, and Decorating Workers",0.0,0.0,0.0,0.0,0.0294117647058823,0.0588235294117647
51-9124.00,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",0.0217391304347826,0.0434782608695652,0.0652173913043478,0.0,0.0108695652173913,0.0217391304347826
51-9141.00,Semiconductor Processing Technicians,0.1875,0.234375,0.28125,0.03125,0.0625,0.09375
51-9151.00,Photographic Process Workers and Processing Machine Operators,0.08,0.38,0.68,0.0,0.17,0.34
51-9161.00,Computer Numerically Controlled Tool Operators,0.22,0.25,0.28,0.0,0.18,0.36
51-9162.00,Computer Numerically Controlled Tool Programmers,0.7142857142857142,0.8035714285714285,0.8928571428571428,0.0,0.3571428571428571,0.7142857142857142
51-9191.00,Adhesive Bonding Machine Operators and Tenders,0.064516129032258,0.064516129032258,0.064516129032258,0.0,0.0,0.0
51-9192.00,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",0.1052631578947368,0.1052631578947368,0.1052631578947368,0.0,0.0526315789473684,0.1052631578947368
51-9193.00,Cooling and Freezing Equipment Operators and Tenders,0.08,0.08,0.08,0.0,0.04,0.08
51-9194.00,Etchers and Engravers,0.0,0.1363636363636363,0.2727272727272727,0.0,0.0303030303030303,0.0606060606060606
51-9195.00,"Molders, Shapers, and Casters, Except Metal and Plastic",0.0,0.0,0.0,0.0,0.0172413793103448,0.0344827586206896
51-9195.03,"Stone Cutters and Carvers, Manufacturing",0.0,0.0869565217391304,0.1739130434782608,0.0,0.0434782608695652,0.0869565217391304
51-9195.04,"Glass Blowers, Molders, Benders, and Finishers",0.0909090909090909,0.1136363636363636,0.1363636363636363,0.0,0.1136363636363636,0.2272727272727273
51-9195.05,"Potters, Manufacturing",0.0,0.0833333333333333,0.1666666666666666,0.0,0.0119047619047619,0.0238095238095238
51-9196.00,"Paper Goods Machine Setters, Operators, and Tenders",0.0,0.0,0.0,0.0,0.0263157894736842,0.0526315789473684
51-9197.00,Tire Builders,0.0,0.0192307692307692,0.0384615384615384,0.0,0.0,0.0
51-9198.00,Helpers--Production Workers,0.0444444444444444,0.0888888888888888,0.1333333333333333,0.0,0.0555555555555555,0.1111111111111111
53-1041.00,Aircraft Cargo Handling Supervisors,0.1,0.3,0.5,0.0,0.0,0.0
53-1042.00,"First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand",0.0666666666666666,0.2222222222222222,0.3777777777777777,0.2,0.3555555555555555,0.5111111111111112
53-1042.01,Recycling Coordinators,0.1379310344827586,0.3793103448275862,0.6206896551724138,0.3103448275862069,0.4655172413793103,0.6206896551724138
53-1043.00,First-Line Supervisors of Material-Moving Machine and Vehicle Operators,0.1538461538461538,0.3717948717948718,0.5897435897435898,0.1538461538461538,0.3076923076923077,0.4615384615384615
53-1044.00,First-Line Supervisors of Passenger Attendants,0.0526315789473684,0.2894736842105263,0.5263157894736842,0.2631578947368421,0.3157894736842105,0.3684210526315789
53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",0.0909090909090909,0.3522727272727273,0.6136363636363636,0.0,0.2272727272727273,0.4545454545454546
53-2012.00,Commercial Pilots,0.1136363636363636,0.2386363636363636,0.3636363636363636,0.0,0.2159090909090909,0.4318181818181818
53-2021.00,Air Traffic Controllers,0.0909090909090909,0.3409090909090909,0.5909090909090909,0.0,0.3068181818181818,0.6136363636363636
53-2022.00,Airfield Operations Specialists,0.0975609756097561,0.3658536585365853,0.6341463414634146,0.0,0.3292682926829268,0.6585365853658537
53-2031.00,Flight Attendants,0.1458333333333333,0.1666666666666666,0.1875,0.0416666666666666,0.1458333333333333,0.25
53-3011.00,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0,0.0454545454545454,0.0909090909090909
53-3031.00,Driver/Sales Workers,0.1666666666666666,0.3333333333333333,0.5,0.0,0.1388888888888889,0.2777777777777778
53-3032.00,Heavy and Tractor-Trailer Truck Drivers,0.1923076923076923,0.2788461538461538,0.3653846153846154,0.0384615384615384,0.173076923076923,0.3076923076923077
53-3033.00,Light Truck Drivers,0.2307692307692307,0.3653846153846154,0.5,0.0,0.25,0.5
53-3051.00,"Bus Drivers, School",0.2941176470588235,0.3235294117647059,0.3529411764705882,0.0,0.1764705882352941,0.3529411764705882
53-3052.00,"Bus Drivers, Transit and Intercity",0.2222222222222222,0.2407407407407407,0.2592592592592592,0.0,0.1666666666666666,0.3333333333333333
53-3053.00,Shuttle Drivers and Chauffeurs,0.1923076923076923,0.25,0.3076923076923077,0.0384615384615384,0.173076923076923,0.3076923076923077
53-3054.00,Taxi Drivers,0.25,0.28125,0.3125,0.125,0.25,0.375
53-4011.00,Locomotive Engineers,0.2142857142857142,0.2857142857142857,0.3571428571428571,0.0714285714285714,0.2321428571428571,0.3928571428571428
53-4013.00,"Rail Yard Engineers, Dinkey Operators, and Hostlers",0.2045454545454545,0.2045454545454545,0.2045454545454545,0.0,0.0568181818181818,0.1136363636363636
53-4022.00,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers",0.0833333333333333,0.1666666666666666,0.2499999999999999,0.0,0.0416666666666666,0.0833333333333333
53-4031.00,Railroad Conductors and Yardmasters,0.0833333333333333,0.2777777777777778,0.4722222222222222,0.0,0.2083333333333333,0.4166666666666666
53-4041.00,Subway and Streetcar Operators,0.4090909090909091,0.4090909090909091,0.4090909090909091,0.0,0.2045454545454545,0.4090909090909091
53-5011.00,Sailors and Marine Oilers,0.0212765957446808,0.0425531914893617,0.0638297872340425,0.0,0.0106382978723404,0.0212765957446808
53-5021.00,"Captains, Mates, and Pilots of Water Vessels",0.1999999999999999,0.2636363636363636,0.3272727272727272,0.0727272727272727,0.209090909090909,0.3454545454545454
53-5022.00,Motorboat Operators,0.0,0.0,0.0,0.0,0.1290322580645161,0.2580645161290322
53-5031.00,Ship Engineers,0.125,0.171875,0.21875,0.0,0.140625,0.28125
53-6011.00,Bridge and Lock Tenders,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0,0.1607142857142857,0.3214285714285714
53-6021.00,Parking Attendants,0.0357142857142857,0.1071428571428571,0.1785714285714285,0.0357142857142857,0.125,0.2142857142857142
53-6031.00,Automotive and Watercraft Service Attendants,0.1304347826086956,0.1304347826086956,0.1304347826086956,0.0,0.0652173913043478,0.1304347826086956
53-6032.00,Aircraft Service Attendants,0.1111111111111111,0.1388888888888889,0.1666666666666666,0.1111111111111111,0.1111111111111111,0.1111111111111111
53-6041.00,Traffic Technicians,0.1111111111111111,0.4629629629629629,0.8148148148148148,0.037037037037037,0.3888888888888888,0.7407407407407407
53-6051.00,Transportation Inspectors,0.2727272727272727,0.4393939393939394,0.6060606060606061,0.0606060606060606,0.3181818181818182,0.5757575757575758
53-6051.01,Aviation Inspectors,0.08,0.34,0.6,0.12,0.26,0.4
53-6051.07,"Transportation Vehicle, Equipment and Systems Inspectors, Except Aviation",0.2083333333333333,0.4583333333333333,0.7083333333333333,0.0,0.125,0.25
53-6061.00,Passenger Attendants,0.1666666666666666,0.2222222222222222,0.2777777777777778,0.0,0.1388888888888889,0.2777777777777778
53-7011.00,Conveyor Operators and Tenders,0.0689655172413793,0.1034482758620689,0.1379310344827586,0.0,0.1379310344827586,0.2758620689655172
53-7021.00,Crane and Tower Operators,0.1052631578947368,0.1842105263157894,0.2631578947368421,0.0,0.0263157894736842,0.0526315789473684
53-7031.00,Dredge Operators,0.0,0.0,0.0,0.0,0.0,0.0
53-7041.00,Hoist and Winch Operators,0.0,0.0,0.0,0.0,0.0952380952380952,0.1904761904761904
53-7051.00,Industrial Truck and Tractor Operators,0.0,0.03125,0.0625,0.0,0.03125,0.0625
53-7061.00,Cleaners of Vehicles and Equipment,0.0555555555555555,0.0833333333333333,0.1111111111111111,0.0,0.0,0.0
53-7062.00,"Laborers and Freight, Stock, and Material Movers, Hand",0.04,0.04,0.04,0.0,0.06,0.12
53-7062.04,Recycling and Reclamation Workers,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0,0.0217391304347826,0.0434782608695652
53-7063.00,Machine Feeders and Offbearers,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0,0.0909090909090909,0.1818181818181818
53-7064.00,"Packers and Packagers, Hand",0.1,0.1,0.1,0.0,0.1,0.2
53-7065.00,Stockers and Order Fillers,0.109090909090909,0.1818181818181818,0.2545454545454545,0.109090909090909,0.1909090909090909,0.2727272727272727
53-7071.00,Gas Compressor and Gas Pumping Station Operators,0.2307692307692307,0.2692307692307693,0.3076923076923077,0.0,0.0769230769230769,0.1538461538461538
53-7072.00,"Pump Operators, Except Wellhead Pumpers",0.1666666666666666,0.2499999999999999,0.3333333333333333,0.0,0.1666666666666666,0.3333333333333333
53-7073.00,Wellhead Pumpers,0.0,0.0,0.0,0.0,0.0,0.0
53-7081.00,Refuse and Recyclable Material Collectors,0.1785714285714285,0.1964285714285714,0.2142857142857142,0.1071428571428571,0.2321428571428571,0.3571428571428571
53-7121.00,"Tank Car, Truck, and Ship Loaders",0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0,0.125,0.25
